iso,year,no_dircrim,no_indcrim,gmc,nophys,nopsych,nodiv,nb3g,adp_general,adp_const,adp_employment,adp_edu,adp_health,adp_housing,trip_score
ZMB,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,1999,,,,,,,,,,,,,,
ZWE,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZWE,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,1999,,,,,,,,,,,,,,
GIN,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
GIN,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,1999,,,,,,,,,,,,,,
CIV,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CIV,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,1999,,,,,,,,,,,,,,
MRT,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MRT,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CAN,1999,,,,,,,,,,,,,,
CAN,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
CAN,2017,1,1,0,0,0,0,0,1,0,1,0,1,1,6.0
CAN,2018,1,1,0,0,0,0,0,1,0,1,0,1,1,6.0
CAN,2019,1,1,0,0,0,0,0,1,0,1,0,1,1,6.0
CAN,2020,1,1,0,0,0,0,0,1,0,1,0,1,1,6.0
CAN,2021,1,1,0,0,0,0,0,1,0,1,0,1,1,6.0
AUS,1999,,,,,,,,,,,,,,
AUS,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
AUS,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
AUS,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
AUS,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
AUS,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
AUS,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
AUS,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
AUS,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
AUS,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
AUS,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
AUS,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
AUS,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
AUS,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
AUS,2013,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
AUS,2014,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
AUS,2015,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
AUS,2016,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
AUS,2017,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
AUS,2018,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
AUS,2019,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
AUS,2020,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
AUS,2021,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
BWA,1999,,,,,,,,,,,,,,
BWA,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BWA,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
BWA,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
BWA,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
BWA,2020,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
BWA,2021,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
BDI,1999,,,,,,,,,,,,,,
BDI,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BDI,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BDI,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BDI,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BDI,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BDI,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BDI,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BDI,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BDI,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BDI,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
